temperature,temp_excursion_magnitude,excursion_duration_min,humidity,delay_minutes,remaining_transit_min,cargo_sensitivity,route_risk,traffic_level,handling_events,refrigeration_condition,distance_km,cargo_type_encoded,spoilage_event
5.61,0.0,0.0,58.8,16.2,111.5,3,0.357,1,0,1,178.6,2,0
5.36,0.0,0.0,61.3,100.4,138.0,2,0.377,1,1,2,291.9,4,1
2.06,0.0,0.0,79.8,30.5,66.3,2,0.35,1,0,3,483.9,3,1
7.61,0.0,0.0,95.1,38.9,215.4,2,0.303,1,5,2,114.1,4,1
2.84,0.0,0.0,87.3,46.0,194.7,2,0.325,1,2,1,270.1,4,1
-21.55,0.93,6.8,77.1,79.7,126.1,3,0.723,1,0,2,100.5,0,1
6.54,0.0,0.0,65.5,42.1,116.3,3,0.729,1,0,1,265.3,1,1
4.08,0.08,0.0,68.1,56.3,24.2,2,0.268,3,4,2,370.4,3,1
6.2,0.0,0.0,53.7,7.7,135.8,2,0.28,2,3,1,87.9,4,0
-16.48,0.0,0.0,43.3,44.7,149.0,3,0.231,1,0,1,86.7,0,1
4.2,0.0,0.0,48.1,3.9,215.6,3,0.638,1,0,2,451.8,1,0
6.97,0.0,0.0,65.7,38.9,127.7,3,0.527,2,5,2,274.1,2,1
2.39,0.0,0.0,60.6,93.1,50.4,2,0.106,1,1,2,243.3,3,1
-18.72,0.0,0.0,43.0,6.0,55.5,3,0.478,1,1,2,427.5,0,1
1.72,0.0,0.0,64.4,30.0,51.0,2,0.581,1,0,1,96.6,3,0
10.05,2.05,11.6,60.2,4.4,226.2,3,0.584,2,2,1,522.8,1,1
0.66,0.8,5.1,47.4,1.4,193.5,3,0.166,2,1,1,476.5,1,1
6.25,0.0,0.0,59.4,0.4,200.6,3,0.396,2,0,1,264.3,2,0
0.8,0.72,7.7,60.2,14.6,204.1,3,0.223,1,1,1,307.8,2,1
2.23,0.0,0.0,55.8,157.1,36.5,2,0.238,1,0,1,268.7,3,1
3.92,0.0,0.0,78.9,111.8,173.0,3,0.224,3,0,2,481.9,1,1
-0.21,0.13,1.3,36.5,169.8,173.5,2,0.072,2,1,1,65.9,4,1
-16.53,0.0,0.0,35.2,20.0,65.6,3,0.334,2,1,2,419.3,0,1
4.05,0.0,0.0,65.0,165.2,125.4,2,0.331,3,4,2,216.4,4,1
-22.75,1.65,26.3,66.4,157.9,164.0,3,0.343,2,1,3,478.8,0,1
4.6,0.6,19.3,71.1,48.5,216.9,2,0.456,1,0,1,591.1,3,1
8.59,0.59,25.7,56.9,1.5,39.8,3,0.564,2,0,1,203.4,1,0
8.73,0.73,6.6,51.2,138.4,215.7,3,0.058,1,1,1,295.2,1,1
-16.6,0.0,0.0,64.9,119.5,222.5,3,0.139,2,0,2,351.2,0,1
2.62,0.0,0.0,58.4,11.7,222.8,2,0.164,2,1,2,353.1,3,0
-14.18,0.82,21.8,88.3,27.3,16.1,3,0.62,1,0,2,136.1,0,1
6.71,2.71,21.1,60.1,48.6,64.7,2,0.443,1,0,1,370.8,3,1
5.33,1.33,7.1,64.2,37.7,170.5,2,0.381,1,0,1,448.2,3,1
2.65,0.0,0.0,98.0,161.5,87.4,2,0.314,2,0,2,569.2,4,1
3.0,0.0,0.0,62.1,50.4,28.7,2,0.064,1,0,1,449.0,3,1
6.1,0.0,0.0,73.3,147.1,186.7,3,0.443,1,1,3,381.8,1,1
-2.02,1.81,35.4,74.7,137.5,21.4,2,0.319,1,0,2,178.3,3,1
6.17,0.0,0.0,76.0,3.1,115.4,2,0.119,3,3,2,103.9,4,0
10.68,2.68,13.6,69.3,133.6,228.2,3,0.233,3,1,2,398.9,1,1
-15.9,0.0,0.0,67.9,69.0,114.1,3,0.124,2,2,1,393.9,0,0
8.68,0.0,0.0,66.5,51.8,220.2,2,0.439,2,2,1,511.6,4,0
-17.04,0.0,0.0,56.4,31.1,107.0,3,0.255,2,3,1,295.4,0,1
4.82,0.0,0.0,69.9,173.9,93.0,3,0.369,1,3,2,144.6,2,1
5.95,0.0,0.0,95.4,58.1,39.2,3,0.467,1,0,2,173.6,1,1
-19.54,0.0,0.0,83.2,5.1,95.6,3,0.147,1,0,1,312.0,0,0
0.09,0.55,12.3,69.6,23.6,90.8,2,0.077,3,1,1,221.6,3,1
-14.33,0.67,6.4,77.8,2.0,205.5,3,0.074,2,1,1,149.1,0,1
5.93,1.93,29.6,52.0,31.4,222.0,2,0.395,1,1,1,109.3,3,1
0.02,0.59,9.6,61.1,2.2,19.9,2,0.586,2,1,3,276.8,3,1
-15.08,0.0,0.0,79.2,56.7,37.1,3,0.39,1,0,1,235.6,0,0
-17.72,0.0,0.0,87.3,51.1,159.7,3,0.197,2,0,1,580.9,0,1
3.35,0.0,0.0,53.4,90.3,124.1,2,0.36,2,1,1,521.0,3,1
6.15,0.0,0.0,57.7,54.9,81.8,3,0.063,3,1,2,150.9,2,1
-15.01,0.0,0.0,97.7,115.4,73.5,3,0.224,2,2,1,464.3,0,1
5.21,0.0,0.0,66.4,162.2,65.6,2,0.601,3,1,1,314.1,4,1
8.53,0.53,8.0,92.4,12.3,133.2,3,0.245,1,0,1,559.4,1,1
-16.73,0.0,0.0,68.1,39.1,18.9,3,0.384,2,0,1,384.5,0,1
6.56,0.0,0.0,68.7,6.4,181.2,2,0.748,3,0,1,162.2,4,1
-19.58,0.0,0.0,60.4,64.6,82.6,3,0.147,1,0,2,157.8,0,1
10.4,2.4,28.8,79.1,24.2,111.0,3,0.546,3,2,2,582.0,2,1
6.17,0.0,0.0,85.4,1.9,133.6,2,0.268,3,1,1,555.1,4,1
6.78,0.0,0.0,49.5,1.6,62.6,3,0.204,2,3,1,315.6,2,1
0.98,0.61,10.1,59.7,37.2,213.8,3,0.137,1,1,1,360.2,2,1
2.94,0.0,0.0,78.7,111.0,168.5,3,0.414,1,0,1,350.9,1,0
-14.41,0.59,17.2,63.1,77.8,210.8,3,0.082,2,1,1,469.9,0,1
5.72,0.0,0.0,57.6,8.3,122.0,3,0.082,3,0,2,311.0,2,0
0.22,0.0,0.0,80.1,46.9,112.3,2,0.158,1,0,1,117.4,4,0
-14.9,0.1,0.0,81.6,35.5,68.4,3,0.439,1,0,1,228.4,0,1
3.64,0.0,0.0,58.3,28.5,137.6,2,0.225,1,0,1,362.6,4,0
8.53,0.53,2.6,68.2,7.0,148.5,3,0.179,2,0,1,243.1,2,1
4.78,0.0,0.0,46.9,18.9,109.5,3,0.522,3,1,1,497.5,2,1
-16.99,0.0,0.0,51.6,141.0,47.7,3,0.073,2,1,1,571.3,0,0
5.45,1.45,19.9,66.9,26.2,76.4,2,0.587,2,0,2,183.1,3,1
-19.74,0.0,0.0,65.5,122.0,18.2,3,0.315,2,1,1,539.0,0,1
2.52,0.0,0.0,50.5,15.3,86.8,3,0.248,2,0,1,443.6,1,1
2.01,0.0,0.0,54.3,40.0,145.7,2,0.121,2,1,3,372.8,3,1
-15.43,0.0,0.0,49.0,43.0,230.0,3,0.317,1,1,1,121.7,0,1
1.67,0.2,1.1,71.8,8.8,55.0,3,0.132,1,0,2,276.0,2,0
0.83,0.7,9.3,35.5,7.6,27.5,3,0.522,3,1,1,597.4,2,1
-15.44,0.0,0.0,49.8,122.2,81.7,3,0.394,2,0,1,406.6,0,1
3.49,0.0,0.0,37.1,127.3,50.3,3,0.651,1,0,1,375.4,1,1
4.02,0.0,0.0,71.3,101.2,171.5,3,0.169,2,0,2,69.6,1,1
-2.14,1.89,16.8,38.0,11.7,16.3,2,0.103,2,0,2,226.5,3,1
3.3,0.0,0.0,65.5,11.7,235.7,2,0.133,1,0,1,318.5,4,0
4.98,0.0,0.0,89.6,4.0,207.5,2,0.786,2,0,1,402.9,4,1
-15.17,0.0,0.0,90.1,137.3,125.4,3,0.346,1,0,1,521.4,0,1
-19.43,0.0,0.0,37.9,127.1,222.2,3,0.341,3,0,1,301.9,0,1
-13.36,1.64,10.3,69.5,55.0,156.3,3,0.255,2,1,1,200.9,0,1
3.29,0.0,0.0,50.2,130.8,238.6,3,0.538,3,2,3,204.7,2,1
-19.21,0.0,0.0,47.1,2.9,77.6,3,0.159,2,2,1,125.8,0,0
8.84,0.84,7.3,63.3,44.2,239.3,3,0.297,3,1,1,130.0,1,1
5.53,0.0,0.0,83.4,13.1,55.6,2,0.371,1,3,1,217.9,4,0
3.62,0.0,0.0,74.0,20.3,94.5,2,0.512,1,1,1,471.6,4,0
4.61,0.0,0.0,54.3,111.6,225.4,2,0.403,3,1,3,277.3,4,1
8.38,0.38,3.4,75.6,118.9,98.4,3,0.622,3,2,1,522.8,1,1
6.17,2.17,42.4,31.3,14.0,62.2,2,0.146,3,2,2,572.0,3,1
0.46,0.33,14.5,53.7,9.8,28.4,2,0.234,3,2,1,91.5,3,1
-17.61,0.0,0.0,52.6,27.7,48.5,3,0.552,2,3,1,441.0,0,1
5.23,0.0,0.0,66.2,2.2,94.9,3,0.311,2,0,1,96.9,2,0
2.53,0.0,0.0,62.0,42.3,109.8,3,0.481,3,4,2,89.5,2,1
4.86,0.0,0.0,62.9,47.9,137.1,3,0.321,1,0,1,201.7,1,1
2.51,0.0,0.0,62.4,13.9,198.1,2,0.36,3,0,1,105.9,3,1
5.35,1.35,14.1,65.3,13.8,18.0,2,0.086,3,0,1,414.6,3,1
8.02,0.02,0.0,73.1,14.2,204.3,3,0.435,2,1,1,443.9,2,1
1.68,0.0,0.0,67.2,103.4,144.9,2,0.389,1,0,2,401.6,3,1
1.97,0.0,0.0,60.7,56.7,185.2,2,0.112,2,0,2,366.4,3,1
6.66,0.0,0.0,71.0,27.0,185.3,3,0.289,3,0,1,479.7,2,1
3.54,0.0,0.0,77.4,54.2,218.2,3,0.188,1,1,1,474.9,1,0
3.97,0.0,0.0,56.7,128.1,36.0,2,0.684,1,0,1,528.6,3,1
2.28,0.0,0.0,64.1,3.1,143.6,2,0.235,2,1,1,431.3,3,1
2.58,0.0,0.0,82.4,5.6,219.5,2,0.064,3,1,1,245.7,4,0
-19.89,0.0,0.0,48.5,165.0,176.8,3,0.536,2,2,1,338.6,0,1
8.62,0.62,7.2,92.1,79.2,36.7,3,0.436,2,1,1,319.8,2,1
4.61,0.0,0.0,44.9,4.4,153.1,2,0.241,1,0,2,109.3,4,1
9.1,1.1,22.1,59.8,31.0,195.0,3,0.321,2,5,1,496.5,2,1
3.72,0.0,0.0,50.7,96.4,76.8,2,0.384,3,3,2,552.1,4,1
-16.77,0.0,0.0,97.8,4.2,157.3,3,0.42,1,0,2,591.4,0,1
-11.52,3.48,24.3,57.4,1.0,204.1,3,0.271,1,0,3,186.4,0,1
-0.14,0.69,8.9,57.5,55.9,132.9,2,0.382,1,1,3,102.6,3,1
0.26,1.05,10.5,59.4,9.9,58.7,3,0.477,1,2,1,111.1,1,1
8.22,0.22,14.3,66.4,49.4,138.7,3,0.092,2,2,1,492.4,2,1
2.93,0.0,0.0,60.1,53.2,147.3,3,0.129,3,3,2,397.5,2,1
4.95,0.0,0.0,63.0,19.4,105.6,3,0.203,2,4,2,465.9,2,1
3.54,0.0,0.0,30.0,34.8,167.9,2,0.104,2,1,1,547.9,4,1
-16.83,0.0,0.0,65.9,55.2,112.5,3,0.703,2,0,1,174.4,0,1
0.12,0.53,22.2,65.3,93.0,212.4,2,0.124,3,0,2,250.2,3,1
4.55,0.0,0.0,80.6,7.7,193.1,2,0.499,1,0,1,485.8,4,1
3.62,0.0,0.0,84.6,54.3,196.1,2,0.099,1,0,1,192.7,3,1
2.48,0.0,0.0,62.2,25.5,133.4,3,0.178,2,0,1,328.3,1,0
-19.25,0.0,0.0,77.2,55.3,59.2,3,0.465,3,0,1,293.9,0,0
1.63,0.0,0.0,48.5,1.9,178.0,2,0.577,2,2,1,377.4,3,1
1.43,0.34,21.9,76.5,41.7,30.5,3,0.111,2,0,1,593.5,2,1
-18.56,0.0,0.0,56.4,108.2,131.5,3,0.438,1,2,2,107.0,0,1
5.3,0.0,0.0,47.2,7.5,26.9,3,0.065,1,3,1,316.6,1,1
4.0,0.0,0.0,62.2,164.7,133.9,2,0.113,3,0,2,577.4,4,1
4.32,0.0,0.0,86.0,96.6,169.3,3,0.511,2,0,1,241.3,1,1
-17.55,0.0,0.0,67.7,33.7,109.3,3,0.674,2,0,2,457.3,0,1
0.86,0.08,0.0,87.4,13.9,108.8,2,0.552,3,2,1,561.1,3,1
-15.77,0.0,0.0,53.8,138.8,42.6,3,0.525,2,1,1,182.3,0,1
8.59,0.0,0.0,80.7,2.7,82.9,2,0.373,1,0,1,94.8,4,1
3.84,0.0,0.0,55.2,79.7,115.0,2,0.241,1,1,1,91.6,4,1
6.21,0.0,0.0,68.4,90.6,209.3,2,0.602,1,2,1,90.1,4,0
4.4,0.0,0.0,68.3,12.0,217.0,2,0.393,3,0,1,242.8,4,0
5.91,0.0,0.0,74.9,79.2,229.6,3,0.185,3,1,2,119.4,1,1
8.91,0.91,31.9,68.8,21.2,37.6,3,0.109,2,0,1,272.8,1,0
6.27,0.0,0.0,53.9,41.9,81.6,3,0.176,3,0,3,464.8,1,1
0.57,0.86,12.1,78.2,48.5,119.2,3,0.288,1,3,1,214.0,2,1
6.13,0.0,0.0,91.0,45.8,159.4,2,0.239,1,0,1,313.7,4,0
5.58,1.58,30.5,56.2,135.0,173.1,2,0.491,1,2,3,120.1,3,1
1.95,0.0,0.0,37.5,155.4,191.9,2,0.128,3,1,1,434.1,3,1
7.49,0.0,0.0,72.5,9.5,126.6,2,0.36,1,0,2,224.7,4,1
0.77,0.14,16.0,60.0,42.7,140.2,2,0.05,1,1,1,124.4,3,1
1.29,0.43,3.1,63.0,24.6,231.1,3,0.2,1,0,1,575.1,1,1
5.35,0.0,0.0,73.3,25.9,69.0,3,0.599,2,0,2,473.3,2,1
0.61,0.83,14.3,58.2,36.4,195.8,3,0.176,2,0,1,408.8,2,1
-18.1,0.0,0.0,61.0,25.7,175.2,3,0.45,1,3,1,447.6,0,1
5.72,1.72,14.1,63.5,166.6,46.5,2,0.088,3,3,1,284.0,3,1
-2.27,1.96,20.1,87.0,28.9,223.5,2,0.185,3,0,2,214.1,3,1
-0.7,1.02,14.9,65.5,2.4,207.5,2,0.329,1,0,1,325.0,3,0
2.42,0.0,0.0,46.5,21.8,190.4,3,0.517,3,5,1,503.9,2,1
2.34,0.0,0.0,47.1,13.2,43.5,2,0.343,3,1,1,580.1,3,1
4.09,0.0,0.0,67.1,4.0,46.4,2,0.364,3,0,1,382.9,4,0
8.5,0.5,23.5,48.1,10.2,168.7,3,0.135,1,0,3,257.0,2,1
7.39,0.0,0.0,41.6,39.4,39.1,3,0.319,3,0,3,445.0,2,1
-16.26,0.0,0.0,74.5,137.2,40.5,3,0.332,2,0,2,433.4,0,1
2.86,0.0,0.0,75.3,39.9,105.1,2,0.267,1,1,2,186.1,3,1
5.98,0.0,0.0,59.5,1.8,16.2,2,0.573,3,1,2,289.5,4,1
0.35,0.39,4.6,69.4,115.7,177.3,2,0.141,1,1,1,123.7,3,0
7.14,0.0,0.0,67.8,11.6,136.5,2,0.083,3,0,1,271.3,4,0
2.22,0.0,0.0,74.0,142.6,32.6,2,0.347,2,1,1,469.5,4,1
4.59,0.59,9.9,74.1,46.4,137.3,2,0.462,2,1,1,222.6,3,1
7.97,0.0,0.0,30.0,12.0,27.2,3,0.33,1,2,2,398.2,2,1
-16.97,0.0,0.0,61.4,37.0,30.9,3,0.437,3,0,1,230.2,0,1
-17.94,0.0,0.0,72.8,19.5,124.2,3,0.646,1,0,1,130.9,0,0
6.0,0.0,0.0,58.8,133.9,127.5,3,0.201,3,0,2,457.8,1,1
-2.15,2.49,15.3,65.5,1.6,91.3,3,0.109,2,0,1,374.1,2,1
3.26,0.0,0.0,76.3,64.6,154.9,2,0.498,1,1,3,504.0,3,1
4.72,0.0,0.0,66.2,134.2,102.2,3,0.222,2,1,3,423.4,2,1
-17.63,0.0,0.0,87.6,94.3,147.1,3,0.32,3,0,1,499.5,0,1
6.77,0.0,0.0,81.9,124.0,93.7,3,0.399,3,1,2,135.2,1,1
4.81,0.0,0.0,63.2,12.7,175.9,2,0.41,1,1,1,388.0,4,1
2.15,0.0,0.0,62.0,40.3,145.3,2,0.83,1,1,1,252.1,4,0
4.65,0.0,0.0,30.0,167.5,51.0,3,0.386,1,2,2,460.6,1,1
5.17,0.0,0.0,60.1,53.3,169.4,2,0.094,3,2,1,369.0,4,0
2.79,0.0,0.0,44.7,6.8,191.4,2,0.755,1,1,1,79.8,3,1
5.4,0.0,0.0,68.3,10.6,29.8,2,0.591,1,0,1,343.5,4,0
7.6,0.0,0.0,67.3,12.4,152.2,2,0.372,1,2,1,459.4,4,0
-0.22,0.73,24.8,75.4,102.9,192.8,2,0.441,3,0,2,194.5,3,1
5.44,0.0,0.0,86.0,53.1,40.8,3,0.191,1,1,1,410.0,1,1
5.72,1.72,48.8,64.6,33.7,217.9,2,0.459,2,5,1,512.5,3,1
0.66,0.8,10.4,98.0,152.2,108.3,3,0.147,1,0,2,85.8,1,1
5.45,0.0,0.0,68.5,4.1,181.0,3,0.294,2,0,1,367.9,1,1
1.04,0.0,0.0,45.3,179.6,217.3,2,0.199,2,0,1,538.2,3,1
4.07,0.0,0.0,56.6,11.9,237.7,3,0.33,3,5,1,119.5,2,1
2.74,0.0,0.0,59.4,5.3,146.4,3,0.372,2,0,2,198.1,2,1
4.58,0.0,0.0,73.9,3.6,173.5,3,0.081,1,2,1,394.3,1,1
9.6,1.6,7.7,50.8,33.1,71.6,3,0.415,2,0,1,371.9,2,1
-20.66,0.4,3.4,60.5,19.1,80.3,3,0.101,1,0,1,486.4,0,1
-0.42,0.85,10.2,62.6,31.8,206.4,2,0.47,1,0,1,396.0,3,1
1.75,0.15,2.3,58.3,2.2,104.6,3,0.385,3,2,3,366.7,2,1
9.32,0.0,0.0,77.2,13.3,200.0,2,0.186,2,0,2,298.5,4,1
3.84,0.0,0.0,74.6,44.3,26.4,3,0.093,3,3,1,93.0,2,1
4.94,0.0,0.0,82.5,10.5,64.1,3,0.438,1,1,1,375.1,2,0
-18.51,0.0,0.0,60.0,114.2,53.3,3,0.517,3,3,1,136.1,0,1
-19.86,0.0,0.0,83.0,146.7,133.6,3,0.197,3,0,1,597.7,0,1
4.41,0.0,0.0,44.5,115.5,33.1,3,0.326,2,1,1,93.2,1,0
11.15,3.15,18.4,44.2,33.3,92.4,3,0.24,1,0,1,91.6,1,1
8.48,0.48,8.4,46.8,42.6,236.9,3,0.867,3,0,1,483.0,1,1
2.87,0.0,0.0,65.1,33.1,193.7,3,0.241,3,1,2,105.6,1,1
4.12,0.12,4.7,83.0,150.5,186.1,2,0.329,1,0,1,272.8,3,1
-19.58,0.0,0.0,56.0,111.8,45.4,3,0.653,3,5,1,560.1,0,1
0.56,0.86,8.7,57.8,49.9,97.0,3,0.192,3,0,1,483.3,1,1
-14.95,0.05,0.0,61.8,26.2,168.1,3,0.351,1,0,1,178.1,0,1
7.9,0.0,0.0,73.6,60.2,19.9,3,0.346,1,1,1,188.1,1,0
5.12,1.12,17.7,57.8,9.5,112.6,2,0.396,1,0,1,375.7,3,1
-18.67,0.0,0.0,57.0,36.3,223.9,3,0.239,2,0,3,317.5,0,1
4.58,0.0,0.0,44.8,49.7,33.5,3,0.783,3,5,1,114.2,1,1
-15.63,0.0,0.0,56.4,158.1,218.9,3,0.416,3,0,1,137.3,0,1
5.98,0.0,0.0,82.7,25.7,58.8,2,0.247,1,1,1,491.6,4,0
1.52,0.0,0.0,66.4,14.2,57.5,2,0.136,2,0,1,239.6,3,1
0.95,0.63,24.1,53.9,1.5,59.0,3,0.47,2,0,2,489.5,1,1
-17.22,0.0,0.0,83.5,36.1,224.5,3,0.359,2,0,1,154.4,0,1
-14.8,0.2,9.0,56.2,92.3,150.8,3,0.353,2,2,2,379.7,0,1
2.01,0.0,0.0,86.3,77.4,183.9,3,0.468,2,1,1,327.8,2,1
4.1,0.1,0.0,86.1,33.7,97.4,2,0.336,1,0,1,229.5,3,0
5.83,0.0,0.0,65.8,8.3,211.5,3,0.29,1,0,1,384.7,2,0
6.88,0.0,0.0,42.5,72.3,145.9,2,0.211,3,4,1,118.5,4,1
7.18,0.0,0.0,98.0,100.8,150.0,3,0.566,1,0,1,521.1,1,1
3.26,0.0,0.0,70.8,19.3,184.3,3,0.436,2,1,1,458.9,1,1
0.96,0.63,5.6,60.1,55.6,189.1,3,0.141,3,0,1,207.8,2,1
3.67,0.0,0.0,79.3,4.1,168.4,3,0.41,3,0,2,369.1,1,1
7.22,0.0,0.0,75.5,154.4,41.8,2,0.321,2,0,1,546.2,4,1
-18.86,0.0,0.0,84.7,17.6,210.0,3,0.393,1,0,1,282.3,0,1
3.26,0.0,0.0,55.1,50.1,73.7,3,0.291,2,1,2,249.8,2,1
0.45,0.93,5.0,69.8,70.2,239.1,3,0.108,2,0,1,489.4,2,0
-13.12,1.88,20.8,47.2,40.5,101.7,3,0.219,2,2,1,50.7,0,1
7.06,0.0,0.0,75.0,130.8,42.0,3,0.317,1,0,1,427.5,2,1
6.92,0.0,0.0,64.7,44.2,86.1,3,0.239,1,0,1,168.7,2,1
7.42,0.0,0.0,69.2,23.0,144.0,3,0.4,2,0,1,431.8,1,1
-16.06,0.0,0.0,62.8,172.8,103.1,3,0.266,3,0,1,290.8,0,1
-18.11,0.0,0.0,61.2,161.5,201.5,3,0.332,2,0,2,61.2,0,1
-17.91,0.0,0.0,52.0,169.4,168.5,3,0.389,1,0,1,530.8,0,0
3.93,0.0,0.0,76.9,105.9,63.0,3,0.174,1,0,2,350.6,2,1
-10.91,4.09,29.8,87.3,51.6,136.2,3,0.166,2,0,1,222.5,0,1
6.39,0.0,0.0,56.6,12.7,192.2,2,0.226,2,0,1,436.9,4,0
3.84,0.0,0.0,73.3,49.1,215.5,3,0.135,1,0,1,322.8,1,1
3.66,0.0,0.0,71.5,159.2,103.9,2,0.447,3,0,1,69.2,3,1
-0.03,0.62,23.1,65.1,35.6,223.0,2,0.569,3,0,1,407.6,3,1
8.76,0.76,42.0,42.1,161.8,23.1,3,0.145,3,0,1,583.2,2,1
3.35,0.0,0.0,45.5,135.9,167.3,2,0.618,2,0,1,172.1,4,1
-16.25,0.0,0.0,53.3,77.1,190.9,3,0.489,3,0,1,524.6,0,1
7.66,0.0,0.0,32.9,79.8,110.7,3,0.334,2,5,1,391.5,1,1
5.96,0.0,0.0,86.1,29.4,17.5,3,0.177,2,0,1,92.8,1,0
-17.26,0.0,0.0,70.5,54.5,169.6,3,0.293,1,0,1,451.5,0,1
5.03,0.0,0.0,64.6,80.8,92.1,3,0.349,1,2,1,292.8,1,1
4.86,0.0,0.0,32.1,2.2,49.2,3,0.143,1,0,1,486.6,1,0
1.06,0.0,0.0,37.6,9.2,50.3,2,0.415,3,0,1,399.7,3,0
3.88,0.0,0.0,65.0,97.5,188.1,3,0.124,2,3,1,51.5,1,1
8.7,0.0,0.0,94.6,59.0,57.2,2,0.408,3,1,2,119.5,4,1
2.23,0.0,0.0,54.5,39.2,123.9,2,0.681,2,1,2,243.8,3,0
3.04,0.0,0.0,78.0,11.0,233.3,2,0.317,1,0,1,315.0,4,0
-18.79,0.0,0.0,57.8,49.8,185.7,3,0.217,2,0,1,562.7,0,1
7.75,0.0,0.0,65.8,107.2,138.1,2,0.524,1,0,2,502.1,4,1
4.19,0.19,5.1,83.2,51.0,133.9,2,0.587,3,2,1,490.9,3,0
6.4,0.0,0.0,59.8,58.3,52.6,2,0.406,1,0,1,346.8,4,0
4.36,0.0,0.0,54.6,48.4,115.4,3,0.275,1,1,1,101.1,1,1
6.43,0.0,0.0,86.3,176.3,47.6,2,0.622,2,3,1,460.2,4,1
3.39,0.0,0.0,65.7,167.1,33.8,3,0.144,3,5,1,97.6,2,1
-18.15,0.0,0.0,81.4,52.9,39.6,3,0.49,2,0,1,100.3,0,1
7.42,0.0,0.0,54.7,19.0,151.5,3,0.434,1,1,1,190.3,2,1
-15.31,0.0,0.0,86.1,1.0,58.5,3,0.214,2,1,1,557.4,0,1
2.55,0.0,0.0,69.1,31.3,48.6,2,0.202,1,2,1,462.5,4,1
2.86,0.0,0.0,71.5,7.5,210.1,3,0.097,2,3,1,92.2,1,1
5.27,0.0,0.0,67.0,55.2,42.5,3,0.18,2,1,1,555.4,1,0
9.32,1.32,8.2,57.4,42.2,173.8,3,0.163,1,1,1,480.9,2,1
0.21,1.07,11.9,65.0,16.2,108.8,3,0.098,2,0,1,382.0,2,1
-16.8,0.0,0.0,58.4,1.2,145.3,3,0.34,1,1,3,119.8,0,1
1.56,0.0,0.0,79.4,11.2,20.3,2,0.261,1,1,1,226.1,4,1
3.41,0.0,0.0,62.0,9.1,15.0,2,0.59,2,1,1,215.4,4,1
1.59,0.0,0.0,42.6,129.8,198.9,2,0.335,1,1,1,402.0,3,1
1.45,0.0,0.0,39.8,10.4,122.0,2,0.466,1,0,1,373.3,3,1
3.67,0.0,0.0,39.1,13.7,31.0,3,0.359,2,0,1,202.5,2,1
5.02,0.0,0.0,74.3,115.8,92.3,3,0.522,2,4,1,221.1,2,0
3.66,0.0,0.0,47.7,9.4,128.9,3,0.42,3,0,3,335.1,2,1
-21.16,0.69,21.0,69.5,146.8,45.5,3,0.216,3,2,1,515.0,0,1
-15.55,0.0,0.0,67.0,56.0,137.9,3,0.388,2,1,1,119.4,0,1
6.88,0.0,0.0,64.0,98.2,134.0,3,0.218,2,0,2,449.2,1,1
7.11,0.0,0.0,71.6,23.2,150.6,3,0.052,2,0,1,597.6,2,1
-21.35,0.81,7.5,67.4,2.9,197.3,3,0.151,3,1,1,462.4,0,1
-16.75,0.0,0.0,30.0,92.5,107.9,3,0.323,2,2,1,292.9,0,1
6.69,0.0,0.0,60.1,62.4,214.9,2,0.588,3,0,1,452.4,4,1
2.42,0.0,0.0,71.4,41.1,121.8,3,0.296,2,3,1,523.4,1,0
5.02,0.0,0.0,89.6,150.6,117.9,3,0.534,1,2,2,472.7,2,1
4.71,0.0,0.0,90.3,28.7,162.5,3,0.338,3,0,1,57.0,2,0
7.11,3.11,25.7,44.6,127.9,153.9,2,0.345,1,0,1,122.3,3,1
7.31,3.31,71.4,59.8,131.4,17.6,2,0.267,3,0,1,108.9,3,1
0.84,0.7,19.8,41.5,10.6,236.0,3,0.451,1,0,1,67.5,1,1
11.23,1.23,14.7,87.8,83.0,227.1,2,0.339,2,0,3,443.0,4,1
2.71,0.0,0.0,80.2,174.8,78.3,3,0.138,2,0,1,197.1,1,1
7.45,0.0,0.0,70.3,121.0,140.7,2,0.76,1,4,1,447.1,4,0
7.43,0.0,0.0,67.5,8.7,188.4,3,0.126,2,1,1,416.4,2,0
-19.99,0.0,0.0,85.7,155.7,222.1,3,0.182,1,2,2,338.0,0,1
3.73,0.0,0.0,83.2,57.9,146.8,2,0.37,1,1,1,82.8,3,0
-17.77,0.0,0.0,82.4,34.4,19.3,3,0.241,1,1,1,217.9,0,1
3.89,0.0,0.0,71.9,95.7,168.2,2,0.597,3,3,2,64.9,3,1
-16.92,0.0,0.0,59.8,21.9,35.9,3,0.409,3,0,1,550.5,0,0
7.99,0.0,0.0,76.5,79.8,166.0,3,0.299,1,1,1,219.7,1,0
2.69,0.0,0.0,77.2,51.7,147.2,2,0.297,3,3,1,102.2,3,1
4.58,0.0,0.0,62.1,3.9,159.2,2,0.086,3,3,2,51.4,4,1
7.74,0.0,0.0,59.7,159.7,57.6,3,0.77,1,0,2,386.3,2,1
-16.05,0.0,0.0,82.0,55.2,126.1,3,0.368,3,2,3,391.5,0,1
6.83,0.0,0.0,90.0,32.1,154.0,3,0.113,1,1,1,597.2,1,1
3.34,0.0,0.0,53.8,53.9,82.6,2,0.502,3,0,2,208.7,4,1
-0.11,0.67,5.7,61.0,5.8,55.9,2,0.267,2,0,1,75.6,3,1
